Sales_Key,Date_Key,Marketplace_Key,Product_Key,Account Title,Taxes,Orders,Units,Refunded,Refund %,Unit Session %,Promo Units,Organic Units,Per Unit Revenue,Revenue,COGS,FBA Fees,Promo Amount,Sessions,Page Views,Impressions,Clicks,PPC Orders,PPC Sales,PPC Cost,PPC Conv,OOE,Net Profit,Net Margin,Net ROI
131,131,1,1,[ UK ] Aava,-22.05,42,44,0,0.0,0.0,0,44,15.98,703.14,-236.95,-222.89,-144.27,0,0,6237,20,3,45.5,-13.83,0.15,0,63.14,0.0898,0.1373
132,132,1,1,[ UK ] Aava,-0.67,12,13,0,0.0,0.0,0,13,16.59,215.69,-70.01,-72.04,-10.41,0,0,5197,18,0,0.0,-11.72,0.0,0,50.85,0.2357,0.358
133,133,1,1,[ UK ] Aava,-0.16,12,12,1,0.0833,0.0,0,12,16.4,180.43,-59.36,-64.84,-3.54,0,0,3977,9,1,16.16,-6.88,0.1111,0,45.66,0.2531,0.3676
134,134,1,1,[ UK ] Aava,-1.12,18,18,0,0.0,0.0,0,18,16.2,291.56,-97.02,-99.88,-6.78,0,0,6226,4,0,0.0,-3.15,0.0,0,83.62,0.2868,0.4247
135,135,1,1,[ UK ] Aava,-0.8,18,19,0,0.0,0.0,0,19,16.18,307.39,-102.41,-105.79,-4.84,0,0,4685,8,3,50.3,-5.78,0.375,0,87.77,0.2855,0.4216
136,136,1,1,[ UK ] Aava,-0.16,13,14,0,0.0,0.0,0,14,16.32,228.43,-75.46,-80.7,-0.97,0,0,5227,13,1,18.03,-9.28,0.0769,0,61.86,0.2708,0.3961
137,137,1,1,[ UK ] Aava,-2.79,14,15,0,0.0,0.0,0,15,16.41,246.15,-80.85,-83.11,-7.05,0,0,1955,6,2,34.16,-4.51,0.3333,0,67.83,0.2756,0.4137
138,138,1,1,[ UK ] Aava,-0.48,22,26,1,0.0385,0.0,0,26,16.25,406.33,-135.57,-143.82,-2.92,0,0,5680,22,4,68.74,-18.3,0.1818,0,105.23,0.259,0.3767
139,139,1,1,[ UK ] Aava,-0.96,24,26,0,0.0,0.0,0,26,16.2,421.26,-140.82,-144.88,-8.4,0,0,3552,11,5,82.02,-5.44,0.4545,0,120.76,0.2867,0.4227
140,140,1,1,[ UK ] Aava,-0.48,11,11,0,0.0,0.0,0,11,16.76,184.38,-59.83,-66.57,-2.93,0,0,5388,16,2,32.57,-10.38,0.125,0,44.18,0.2396,0.3495
141,141,1,1,[ UK ] Aava,-0.49,13,14,0,0.0,0.0,0,14,16.68,233.45,-76.52,-79.14,-6.84,0,0,8204,5,2,34.64,-2.37,0.4,0,68.1,0.2917,0.4375
142,142,1,1,[ UK ] Aava,-0.16,9,9,0,0.0,0.0,0,9,16.68,150.08,-49.21,-51.04,-3.58,0,0,4100,9,0,0.0,-6.0,0.0,0,40.09,0.2671,0.3999
143,143,1,1,[ UK ] Aava,-0.77,12,12,0,0.0,0.0,0,12,16.16,193.91,-65.61,-66.93,-4.72,0,0,3413,11,7,281.11,-7.71,0.6364,0,48.17,0.2484,0.3634
144,144,1,1,[ UK ] Aava,-2.75,14,19,1,0.0526,0.0,0,19,16.77,301.88,-98.42,-102.53,-24.28,0,0,8694,9,2,32.74,-6.35,0.2222,0,67.55,0.2238,0.3362
145,145,1,1,[ UK ] Aava,-0.52,23,24,0,0.0,0.0,0,24,16.18,388.29,-131.19,-136.38,-3.14,0,0,4856,12,2,33.69,-11.23,0.1667,0,105.82,0.2725,0.3955
146,146,1,1,[ UK ] Aava,-0.13,23,23,1,0.0435,0.0,0,23,16.38,360.38,-120.57,-127.98,-3.39,0,0,10010,18,2,34.74,-12.29,0.1111,0,96.02,0.2664,0.3863
147,147,1,1,[ UK ] Aava,0.0,13,13,1,0.0769,0.0,0,13,17.11,205.34,-65.98,-71.79,-7.82,0,0,10794,19,1,16.46,-11.26,0.0526,0,48.48,0.2361,0.3519
148,148,1,1,[ UK ] Aava,-0.13,14,14,0,0.0,0.0,0,14,16.16,226.26,-76.64,-79.0,-0.79,0,0,9003,13,1,16.39,-8.39,0.0769,0,61.33,0.271,0.394
149,149,1,1,[ UK ] Aava,-3.48,21,21,0,0.0,0.0,0,21,15.99,335.74,-114.1,-115.3,-10.24,0,0,9939,20,0,0.0,-17.28,0.0,0,75.34,0.2244,0.3284
150,150,1,1,[ UK ] Aava,0.0,13,13,1,0.0769,0.0,0,13,16.27,195.19,-65.2,-71.08,0.0,0,0,9165,6,0,0.0,-5.65,0.0,0,53.25,0.2728,0.3908
151,151,1,1,[ UK ] Aava,-0.64,23,25,1,0.04,0.0,0,25,16.47,395.32,-130.4,-138.31,-8.2,0,0,12224,20,4,83.24,-16.87,0.2,0,100.89,0.2552,0.3755
152,152,1,1,[ UK ] Aava,-0.49,22,22,1,0.0455,0.0,0,22,16.38,344.02,-114.76,-122.2,-2.95,0,0,10566,13,0,0.0,-11.73,0.0,0,91.92,0.2672,0.3879
153,153,1,1,[ UK ] Aava,-0.49,15,16,0,0.0,0.0,0,16,16.62,265.95,-87.56,-90.63,-6.29,0,0,11165,12,0,0.0,-10.09,0.0,0,70.9,0.2666,0.3979
154,154,1,1,[ UK ] Aava,-0.16,17,17,0,0.0,0.0,0,17,16.66,283.26,-93.12,-96.71,-5.32,0,0,10154,22,1,18.32,-19.91,0.0455,0,68.05,0.2402,0.3585
155,155,1,1,[ UK ] Aava,-0.82,23,24,1,0.0417,0.0,0,24,17.09,393.17,-126.1,-143.34,-10.19,0,0,8793,16,7,115.86,-13.53,0.4375,0,99.19,0.2523,0.3681
156,156,1,1,[ UK ] Aava,-0.49,15,15,0,0.0,0.0,0,15,16.85,252.72,-82.21,-89.88,-4.25,0,0,7687,15,3,52.11,-12.17,0.2,0,63.72,0.2521,0.3703
157,157,1,1,[ UK ] Aava,-0.16,12,14,1,0.0714,0.0,0,14,16.12,209.59,-71.25,-76.51,-0.98,0,0,8315,11,2,32.82,-9.83,0.1818,0,50.86,0.2426,0.3442
158,158,1,1,[ UK ] Aava,-2.84,16,17,0,0.0,0.0,0,17,16.78,285.19,-93.18,-102.33,-2.84,0,0,8246,20,2,32.82,-14.48,0.1,0,69.52,0.2438,0.3556
159,159,1,1,[ UK ] Aava,-0.4,27,28,0,0.0,0.0,0,28,13.5,377.99,-154.49,-143.35,-10.25,0,0,9128,37,5,71.27,-30.22,0.1351,0,39.28,0.1039,0.1319
160,160,1,1,[ UK ] Aava,-6.95,32,35,1,0.0286,0.0,0,35,13.73,466.78,-187.65,-174.38,-33.63,0,0,7527,23,7,148.81,-17.93,0.3043,0,46.24,0.0991,0.1277
161,161,1,1,[ UK ] Aava,-0.39,27,29,0,0.0,0.0,0,29,13.76,399.0,-160.14,-153.48,-12.88,0,0,8189,28,4,52.86,-25.03,0.1429,0,47.08,0.118,0.1501
162,162,1,1,[ UK ] Aava,-5.63,26,34,0,0.0,0.0,0,34,13.61,462.74,-187.72,-169.41,-41.93,0,0,7596,25,2,26.43,-20.91,0.08,0,37.15,0.0803,0.104
163,163,1,1,[ UK ] Aava,-1.17,40,42,0,0.0,0.0,0,42,13.48,566.2,-231.44,-216.66,-15.84,0,0,7358,12,2,33.56,-10.17,0.1667,0,90.92,0.1606,0.2029
164,164,1,1,[ UK ] Aava,-0.83,33,37,2,0.0541,0.0,0,37,13.6,476.13,-192.87,-185.17,-15.88,0,0,6930,19,2,31.62,-10.97,0.1053,0,70.41,0.1479,0.1863
165,165,1,1,[ UK ] Aava,-5.5,26,35,0,0.0,0.0,0,35,13.6,475.99,-192.87,-180.59,-35.86,0,0,7673,21,5,70.22,-16.24,0.2381,0,44.94,0.0944,0.1203
166,166,1,1,[ UK ] Aava,-2.98,17,20,0,0.0,0.0,0,20,16.56,331.19,-110.42,-115.66,-17.85,0,0,8256,8,1,16.53,-4.41,0.125,0,79.86,0.2411,0.3532
167,167,1,1,[ UK ] Aava,-0.49,17,18,0,0.0,0.0,0,18,16.7,300.61,-99.06,-106.72,-5.58,0,0,9511,7,0,0.0,-5.89,0.0,0,82.87,0.2757,0.4027
168,168,1,1,[ UK ] Aava,-0.5,18,19,0,0.0,0.0,0,19,16.72,317.66,-104.9,-107.44,-10.05,0,0,7091,10,2,33.06,-10.52,0.2,0,84.24,0.2652,0.3967
169,169,1,1,[ UK ] Aava,-3.31,18,21,0,0.0,0.0,0,21,16.96,356.21,-116.07,-117.87,-25.1,0,0,6051,15,2,33.09,-8.5,0.1333,0,85.36,0.2396,0.3649
170,170,1,1,[ UK ] Aava,-0.33,11,11,0,0.0,0.0,0,11,16.54,181.94,-60.67,-62.8,-1.98,0,0,6171,9,1,16.51,-7.12,0.1111,0,49.04,0.2695,0.3972
171,171,1,1,[ UK ] Aava,-0.49,19,22,0,0.0,0.0,0,22,16.65,366.35,-121.33,-125.75,-5.6,0,0,5641,7,2,33.99,-6.06,0.2857,0,107.11,0.2924,0.4335
172,172,1,1,[ UK ] Aava,-0.65,17,17,0,0.0,0.0,0,17,16.63,282.64,-93.76,-96.92,-5.27,0,0,5714,1,0,0.0,-1.25,0.0,0,84.79,0.3,0.4447
173,173,1,1,[ UK ] Aava,-0.86,25,26,0,0.0,0.0,0,26,16.73,434.96,-142.61,-152.37,-7.54,0,0,6760,15,6,98.52,-13.3,0.4,0,118.28,0.2719,0.401
174,174,1,1,[ UK ] Aava,-0.65,23,26,0,0.0,0.0,0,26,16.65,432.97,-142.67,-147.8,-9.15,0,0,5080,9,2,32.85,-9.93,0.2222,0,122.76,0.2835,0.4226
175,175,1,1,[ UK ] Aava,-2.63,19,24,0,0.0,0.0,0,24,16.59,398.13,-131.62,-134.49,-17.24,0,0,5675,11,2,82.09,-10.92,0.1818,0,101.23,0.2543,0.3804
176,176,1,1,[ UK ] Aava,-0.65,17,18,0,0.0,0.0,0,18,16.76,301.62,-98.92,-106.5,-4.78,0,0,5569,13,0,0.0,-9.57,0.0,0,81.2,0.2692,0.3953
177,177,1,1,[ UK ] Aava,-1.18,20,20,0,0.0,0.0,0,20,16.86,337.22,-110.64,-113.98,-12.0,0,0,5607,12,2,33.12,-10.48,0.1667,0,88.93,0.2637,0.3959
178,178,1,1,[ UK ] Aava,0.0,10,10,0,0.0,0.0,0,10,16.82,168.24,-55.32,-57.54,-2.63,0,0,4125,9,3,50.65,-7.33,0.3333,0,45.41,0.2699,0.4024
179,179,1,1,[ UK ] Aava,-0.33,18,18,0,0.0,0.0,0,18,16.58,298.42,-99.58,-103.27,-1.99,0,0,5765,14,3,49.68,-7.92,0.2143,0,85.34,0.286,0.4207
180,180,1,1,[ UK ] Aava,-3.0,18,22,0,0.0,0.0,0,22,16.97,373.4,-122.25,-124.41,-22.39,0,0,6299,14,3,51.86,-10.44,0.2143,0,90.91,0.2435,0.3685
181,181,1,1,[ UK ] Aava,-0.4,7,7,0,0.0,0.0,0,7,17.39,121.76,-38.78,-39.98,-7.66,0,0,5156,14,0,0.0,-6.4,0.0,0,28.56,0.2345,0.3626
182,182,1,1,[ UK ] Aava,-3.16,14,17,0,0.0,0.0,0,17,17.27,293.55,-94.37,-95.27,-26.76,0,0,5687,9,1,16.62,-8.94,0.1111,0,65.05,0.2216,0.343
183,183,1,1,[ UK ] Aava,-0.16,12,12,1,0.0833,0.0,0,12,16.64,182.99,-61.07,-66.71,-1.0,0,0,5389,8,1,17.59,-4.23,0.125,0,49.83,0.2723,0.39
184,184,1,1,[ UK ] Aava,-0.66,13,13,0,0.0,0.0,0,13,16.67,216.73,-72.18,-74.48,-3.94,0,0,5083,9,1,16.62,-7.64,0.1111,0,57.83,0.2668,0.3943
185,185,1,1,[ UK ] Aava,-0.33,9,10,0,0.0,0.0,0,10,16.73,167.29,-55.52,-57.44,-2.75,0,0,68,1,0,0.0,-1.1,0.0,0,50.14,0.2997,0.4439
186,186,1,1,[ UK ] Aava,0.0,14,14,1,0.0714,0.0,0,14,17.4,226.23,-72.18,-78.41,-3.52,0,0,5059,5,0,0.0,-3.11,0.0,0,69.02,0.3051,0.4583
187,187,1,1,[ UK ] Aava,-0.16,13,13,0,0.0,0.0,0,13,17.09,222.2,-72.18,-74.92,-3.64,0,0,10984,15,1,16.62,-13.84,0.0667,0,57.46,0.2586,0.3906
188,188,1,1,[ UK ] Aava,-4.9,9,10,0,0.0,0.0,0,10,16.37,163.75,-55.41,-55.45,-1.94,0,0,9978,17,8,157.09,-11.6,0.4706,0,34.44,0.2103,0.3107
189,189,1,1,[ UK ] Aava,-0.16,19,21,0,0.0,0.0,0,21,16.79,352.49,-115.41,-120.64,-6.95,0,0,7720,15,3,82.26,-9.24,0.2,0,100.09,0.2839,0.424
190,190,1,1,[ UK ] Aava,-0.32,20,21,1,0.0476,0.0,0,21,17.0,340.09,-109.63,-117.02,-3.7,0,0,8185,21,1,16.41,-15.59,0.0476,0,93.82,0.2759,0.4139
191,191,1,1,[ UK ] Aava,-0.69,16,16,0,0.0,0.0,0,16,17.06,272.97,-87.33,-90.19,-5.25,0,0,8272,18,2,32.68,-15.94,0.1111,0,73.57,0.2695,0.4144
192,192,1,1,[ UK ] Aava,-0.16,13,14,1,0.0714,0.0,0,14,16.55,215.17,-70.96,-76.93,-3.57,0,0,8737,13,1,16.34,-13.35,0.0769,0,50.2,0.2333,0.3394
193,193,1,1,[ UK ] Aava,-0.16,14,16,0,0.0,0.0,0,16,16.88,270.04,-87.33,-90.69,-6.15,0,0,7483,11,1,16.34,-8.14,0.0909,0,77.57,0.2873,0.4357
194,194,1,1,[ UK ] Aava,-0.32,26,26,0,0.0,0.0,0,26,17.1,444.55,-142.14,-149.71,-5.42,0,0,7888,14,2,32.73,-12.14,0.1429,0,134.82,0.3033,0.4619
195,195,1,1,[ UK ] Aava,0.0,18,19,0,0.0,0.0,0,19,17.02,323.38,-103.66,-107.82,0.0,0,0,7766,9,0,0.0,-5.64,0.0,0,106.25,0.3286,0.5024
196,196,1,1,[ UK ] Aava,-3.26,16,16,0,0.0,0.0,0,16,17.36,277.8,-87.07,-92.96,-1.73,0,0,8292,10,2,32.58,-5.86,0.2,0,86.93,0.3129,0.4829
197,197,1,1,[ UK ] Aava,0.0,17,17,0,0.0,0.0,0,17,17.38,295.52,-92.69,-96.41,-1.73,0,0,9337,8,2,34.56,-7.32,0.25,0,97.37,0.3295,0.5149
198,198,1,1,[ UK ] Aava,-0.16,13,13,0,0.0,0.0,0,13,17.15,222.9,-70.85,-75.94,-2.72,0,0,7329,5,0,0.0,-3.49,0.0,0,69.74,0.3129,0.4751
199,199,1,1,[ UK ] Aava,0.0,9,9,0,0.0,0.0,0,9,17.21,154.89,-49.05,-55.81,0.0,0,0,7104,15,1,16.31,-13.62,0.0667,0,36.41,0.2351,0.3472
200,200,1,1,[ UK ] Aava,0.0,19,19,0,0.0,0.0,0,19,17.16,326.09,-103.55,-117.29,0.0,0,0,8910,17,1,20.15,-12.55,0.0588,0,92.7,0.2843,0.4198
201,201,1,1,[ UK ] Aava,0.0,15,15,0,0.0,0.0,0,15,16.83,252.52,-82.16,-85.46,0.0,0,0,9432,12,1,18.32,-10.38,0.0833,0,74.52,0.2951,0.4446
202,202,1,1,[ UK ] Aava,-0.16,18,19,1,0.0526,0.0,0,19,17.61,316.9,-98.66,-113.0,-2.02,0,0,9067,22,2,34.74,-15.66,0.0909,0,87.41,0.2758,0.413
203,203,1,1,[ UK ] Aava,0.0,13,13,0,0.0,0.0,0,13,17.88,232.43,-71.29,-74.16,-2.6,0,0,7940,12,1,15.44,-14.04,0.0833,0,70.34,0.3026,0.4836
204,204,1,1,[ UK ] Aava,0.0,19,19,0,0.0,0.0,0,19,17.37,330.11,-103.47,-112.42,-9.05,0,0,7294,7,3,48.91,-6.23,0.4286,0,98.95,0.2997,0.4583
205,205,1,1,[ UK ] Aava,0.0,17,17,0,0.0,0.0,0,17,17.06,290.02,-92.53,-96.24,0.0,0,0,7041,6,0,0.0,-3.97,0.0,0,97.28,0.3354,0.5153
206,206,1,1,[ UK ] Aava,-2.61,19,22,0,0.0,0.0,0,22,16.84,370.44,-119.74,-126.24,-20.8,0,0,6026,5,0,0.0,-3.27,0.0,0,97.77,0.2639,0.3975
207,207,1,1,[ UK ] Aava,-0.16,24,24,0,0.0,0.0,0,24,17.22,413.34,-130.63,-135.72,-3.57,0,0,5911,11,0,0.0,-7.99,0.0,0,135.27,0.3273,0.5079
208,208,1,1,[ UK ] Aava,-5.43,24,27,0,0.0,0.0,0,27,17.34,468.23,-146.84,-149.34,-18.61,0,0,0,0,0,0.0,0.0,0.0,0,148.01,0.3161,0.4997
209,209,1,1,[ UK ] Aava,0.0,3,3,0,0.0,0.0,0,3,19.53,58.6,-16.32,-16.97,0.0,0,0,0,0,0,0.0,0.0,0.0,0,25.32,0.432,0.7606
210,1,1,2,[ UK ] Aava,-77.44,24,25,0,0.0,0.0,0,25,18.83,470.65,-141.64,-128.64,-52.62,0,0,6215,6,1,15.61,-9.87,0.1667,0,60.44,0.1284,0.2236
211,2,1,2,[ UK ] Aava,-34.61,11,11,0,0.0,0.0,0,11,19.54,214.92,-62.36,-60.92,-8.08,0,0,4803,10,0,0.0,-11.28,0.0,0,37.66,0.1752,0.3055
212,3,1,2,[ UK ] Aava,-75.38,19,24,0,0.0,0.0,0,24,19.3,463.11,-136.05,-138.16,-28.03,0,0,6929,10,1,15.62,-13.17,0.1,0,72.33,0.1562,0.2638
213,4,1,2,[ UK ] Aava,-74.48,19,24,0,0.0,0.0,0,24,18.63,447.17,-136.05,-131.87,-15.93,0,0,8851,10,2,54.89,-12.69,0.2,0,76.15,0.1703,0.2842
214,5,1,2,[ UK ] Aava,-110.45,23,36,0,0.0,0.0,0,36,18.9,680.23,-203.77,-195.93,-37.2,0,0,7149,12,1,15.59,-14.54,0.0833,0,118.36,0.174,0.2961
215,6,1,2,[ UK ] Aava,-77.7,19,25,0,0.0,0.0,0,25,19.19,479.77,-141.12,-132.65,-29.17,0,0,6529,9,2,46.65,-10.07,0.2222,0,89.06,0.1856,0.3253
216,7,1,2,[ UK ] Aava,-40.74,13,13,0,0.0,0.0,0,13,18.81,244.57,-73.1,-71.86,-3.72,0,0,6750,12,1,15.49,-14.89,0.0833,0,40.27,0.1646,0.2778
217,8,1,2,[ UK ] Aava,-58.77,18,20,0,0.0,0.0,0,20,18.5,370.0,-112.92,-105.05,-18.44,0,0,6042,8,0,0.0,-8.81,0.0,0,66.01,0.1784,0.3028
218,9,1,2,[ UK ] Aava,-52.77,17,19,1,0.0526,0.0,0,19,18.52,333.32,-101.48,-98.67,-8.29,0,0,6509,13,2,31.06,-16.78,0.1538,0,55.33,0.166,0.2764
219,10,1,2,[ UK ] Aava,-34.15,11,12,1,0.0833,0.0,0,12,18.81,206.96,-62.02,-62.3,-2.97,0,0,4638,5,0,0.0,-6.07,0.0,0,39.46,0.1906,0.3174
220,11,1,2,[ UK ] Aava,-57.89,21,22,1,0.0455,0.0,0,22,18.59,390.42,-118.4,-121.21,-7.92,0,0,6000,8,4,61.21,-9.75,0.5,0,75.25,0.1927,0.314
221,12,1,2,[ UK ] Aava,-68.72,19,22,0,0.0,0.0,0,22,18.9,415.88,-124.82,-116.75,-21.12,0,0,8874,11,2,31.26,-13.01,0.1818,0,71.47,0.1719,0.2959
222,13,1,2,[ UK ] Aava,-551.47,133,178,0,0.0,0.0,0,178,18.74,3335.41,-1009.95,-763.0,-1197.52,0,0,29878,122,21,438.56,-150.21,0.1721,0,-336.74,-0.101,-0.1899
223,14,1,2,[ UK ] Aava,-600.69,124,195,3,0.0154,0.0,12,183,18.87,3623.33,-1091.74,-830.82,-1329.33,0,0,32167,114,18,357.5,-118.27,0.1579,0,-347.52,-0.0959,-0.1808
224,15,1,2,[ UK ] Aava,-78.15,23,27,2,0.0741,0.0,0,27,18.77,469.16,-141.93,-140.01,-13.65,0,0,10333,18,5,93.84,-27.77,0.2778,0,67.64,0.1442,0.2399
225,16,1,2,[ UK ] Aava,-43.99,12,14,0,0.0,0.0,0,14,19.34,270.69,-79.15,-76.39,-15.95,0,0,4231,10,1,15.57,-17.2,0.1,0,38.01,0.1404,0.2444
226,17,1,2,[ UK ] Aava,-68.54,19,22,0,0.0,0.0,0,22,18.98,417.58,-124.38,-120.77,-6.17,0,0,4565,14,1,15.57,-22.43,0.0714,0,75.29,0.1803,0.3071
227,18,1,2,[ UK ] Aava,-51.4,15,17,0,0.0,0.0,0,17,18.15,308.62,-96.11,-90.33,-1.87,0,0,4883,12,4,85.89,-16.38,0.3333,0,52.53,0.1702,0.2818
228,19,1,2,[ UK ] Aava,-53.11,16,17,0,0.0,0.0,0,17,18.9,321.31,-96.46,-90.9,-11.86,0,0,4997,12,0,0.0,-21.46,0.0,0,47.53,0.1479,0.2537
229,20,1,2,[ UK ] Aava,-64.98,18,22,1,0.0455,0.0,0,22,18.58,390.12,-118.19,-114.71,-16.74,0,0,6119,23,2,31.01,-37.67,0.087,0,37.83,0.097,0.1624
230,21,1,2,[ UK ] Aava,-69.25,20,22,0,0.0,0.0,0,22,19.01,418.22,-124.6,-122.07,-5.3,0,0,6000,16,2,62.41,-19.8,0.125,0,77.2,0.1846,0.313
231,22,1,2,[ UK ] Aava,-34.48,11,11,0,0.0,0.0,0,11,18.82,207.03,-62.63,-59.38,-3.77,0,0,4993,10,0,0.0,-11.13,0.0,0,35.64,0.1721,0.2921
232,23,1,2,[ UK ] Aava,-52.43,13,19,2,0.1053,0.0,0,19,19.05,323.9,-96.37,-94.8,-34.93,0,0,6265,8,3,96.45,-10.34,0.375,0,35.04,0.1082,0.1833
233,24,1,2,[ UK ] Aava,-75.83,21,24,0,0.0,0.0,0,24,19.37,464.85,-136.05,-133.95,-15.27,0,0,6240,10,3,46.85,-13.63,0.3,0,90.11,0.1939,0.3338
234,25,1,2,[ UK ] Aava,-70.53,21,22,0,0.0,0.0,0,22,19.32,425.05,-124.71,-127.53,-9.2,0,0,28710,15,6,92.77,-19.1,0.4,0,73.98,0.174,0.2933
235,26,1,2,[ UK ] Aava,-62.37,19,21,0,0.0,0.0,0,21,18.65,391.67,-118.94,-113.08,-3.53,0,0,15682,18,2,31.2,-20.12,0.1111,0,73.64,0.188,0.3174
236,27,1,2,[ UK ] Aava,-82.29,26,29,1,0.0345,0.0,0,29,18.81,526.54,-158.65,-154.6,-16.18,0,0,22567,24,4,61.51,-23.71,0.1667,0,91.12,0.173,0.2909
237,28,1,2,[ UK ] Aava,-38.45,14,14,1,0.0714,0.0,0,14,18.76,243.93,-73.7,-75.33,-0.94,0,0,8988,12,1,15.62,-18.19,0.0833,0,37.31,0.153,0.2504
238,29,1,2,[ UK ] Aava,-81.58,19,26,0,0.0,0.0,0,26,18.99,493.71,-147.78,-136.59,-42.53,0,0,6541,11,2,31.32,-11.1,0.1818,0,74.12,0.1501,0.2607
239,30,1,2,[ UK ] Aava,-66.07,20,22,0,0.0,0.0,0,22,18.82,414.14,-125.35,-120.28,-2.77,0,0,4326,4,0,0.0,-5.92,0.0,0,93.75,0.2264,0.3817
240,31,1,2,[ UK ] Aava,-60.07,16,19,0,0.0,0.0,0,19,19.24,365.59,-108.26,-101.99,-18.44,0,0,3964,10,5,109.88,-18.83,0.5,0,58.0,0.1586,0.2759
241,32,1,2,[ UK ] Aava,-83.68,23,28,1,0.0357,0.0,0,28,18.61,502.41,-153.84,-151.21,-15.5,0,0,4914,12,0,0.0,-22.65,0.0,0,75.53,0.1503,0.2476
242,33,1,2,[ UK ] Aava,-91.14,25,29,0,0.0,0.0,0,29,19.24,558.06,-165.52,-156.71,-22.25,0,0,3856,18,0,0.0,-22.26,0.0,0,100.17,0.1795,0.3109
243,34,1,2,[ UK ] Aava,-75.43,23,25,1,0.04,0.0,0,25,18.92,453.97,-137.0,-132.13,-15.28,0,0,3790,11,3,47.18,-14.93,0.2727,0,79.2,0.1745,0.2943
244,35,1,2,[ UK ] Aava,-85.37,22,30,0,0.0,0.0,0,30,19.03,570.96,-171.42,-159.17,-47.77,0,0,3249,11,1,15.74,-14.75,0.0909,0,92.48,0.162,0.2797
245,36,1,2,[ UK ] Aava,-72.12,21,24,0,0.0,0.0,0,24,18.76,450.25,-136.38,-128.54,-16.68,0,0,4434,5,0,0.0,-8.27,0.0,0,88.26,0.196,0.3332
246,37,1,2,[ UK ] Aava,-91.46,16,31,2,0.0645,0.0,0,31,18.93,548.86,-164.83,-153.99,-70.42,0,0,8975,22,0,0.0,-34.81,0.0,0,33.34,0.0607,0.1046
247,38,1,2,[ UK ] Aava,-53.2,17,17,0,0.0,0.0,0,17,19.06,323.99,-96.63,-91.19,-13.09,0,0,11902,38,2,31.32,-65.22,0.0526,0,4.66,0.0144,0.0248
248,39,1,2,[ UK ] Aava,-82.82,28,28,0,0.0,0.0,0,28,19.08,534.15,-159.15,-156.87,-11.87,0,0,17900,52,5,78.29,-91.72,0.0962,0,31.73,0.0594,0.1004
249,40,1,2,[ UK ] Aava,-91.17,22,29,0,0.0,0.0,0,29,19.02,551.48,-165.21,-153.98,-38.04,0,0,16714,64,8,176.33,-107.59,0.125,0,-4.51,-0.0082,-0.0141
250,41,1,2,[ UK ] Aava,-111.79,30,36,1,0.0278,0.0,0,36,19.37,677.95,-201.72,-195.74,-33.52,0,0,16324,75,11,206.4,-117.57,0.1467,0,17.62,0.026,0.0443
251,42,1,2,[ UK ] Aava,-62.15,16,19,0,0.0,0.0,0,19,19.77,375.6,-109.81,-110.6,-21.63,0,0,13463,55,9,142.35,-105.85,0.1636,0,-34.44,-0.0917,-0.1563
252,43,1,2,[ UK ] Aava,-63.89,20,20,0,0.0,0.0,0,20,19.39,387.7,-114.52,-113.31,-7.25,0,0,5826,23,6,94.65,-39.89,0.2609,0,48.84,0.126,0.2144
253,44,1,2,[ UK ] Aava,-60.79,14,19,0,0.0,0.0,0,19,19.3,366.61,-108.89,-106.23,-15.88,0,0,5473,13,3,47.37,-21.9,0.2308,0,52.92,0.1443,0.246
254,45,1,2,[ UK ] Aava,-60.37,20,20,0,0.0,0.0,0,20,18.98,379.63,-114.63,-110.62,-5.98,0,0,4686,14,4,63.16,-19.76,0.2857,0,68.27,0.1798,0.3031
255,46,1,2,[ UK ] Aava,-86.47,22,27,0,0.0,0.0,0,27,19.45,525.18,-154.75,-151.23,-26.96,0,0,4763,9,2,31.58,-12.93,0.2222,0,92.84,0.1768,0.3034
256,47,1,2,[ UK ] Aava,-41.05,14,14,1,0.0714,0.0,0,14,18.96,246.46,-74.39,-74.52,-1.89,0,0,4241,14,2,31.53,-22.91,0.1429,0,31.7,0.1286,0.2129
257,48,1,2,[ UK ] Aava,-59.65,19,19,0,0.0,0.0,0,19,18.98,360.62,-109.01,-103.86,-3.46,0,0,3729,9,1,15.81,-12.74,0.1111,0,71.9,0.1994,0.3378
258,49,1,2,[ UK ] Aava,-60.59,18,19,0,0.0,0.0,0,19,19.76,375.43,-109.27,-106.25,-14.56,0,0,4040,7,5,79.22,-11.31,0.7143,0,73.44,0.1956,0.3408
259,50,1,2,[ UK ] Aava,-63.33,17,21,1,0.0476,0.0,0,21,19.07,381.44,-115.02,-108.87,-29.85,0,0,3247,13,0,0.0,-18.72,0.0,0,45.65,0.1197,0.2039
260,51,1,2,[ UK ] Aava,-47.7,14,15,0,0.0,0.0,0,15,19.16,287.36,-86.25,-83.32,-2.91,0,0,4035,8,4,63.36,-12.33,0.5,0,54.86,0.1909,0.3235
261,52,1,2,[ UK ] Aava,-47.49,14,15,0,0.0,0.0,0,15,19.23,288.43,-86.25,-81.83,-8.1,0,0,3964,13,4,174.24,-16.85,0.3077,0,47.92,0.1661,0.2851
262,53,1,2,[ UK ] Aava,-72.44,20,23,0,0.0,0.0,0,23,18.91,434.9,-132.25,-122.02,-27.56,0,0,3824,11,1,15.84,-19.35,0.0909,0,61.27,0.1409,0.241
